"dim_browser" "dim_deviceCategory" "sessions" "transactions" "QTY" "dim_year" "dim_month"
"3968" "Samsung Internet" "desktop" 2 0 0 2013 1
"3969" "Mozilla" "desktop" 1 0 0 2013 1
"3970" "Firefox" "tablet" 0 0 0 2013 1
"3971" "Iron" "desktop" 0 0 0 2013 1
"3972" "Safari" "tablet" 5573 86 143 2013 1
"3973" "Chrome" "desktop" 5034 82 147 2013 1
"3974" "Safari" "mobile" 3640 31 57 2013 1
"3975" "Firefox" "desktop" 1564 19 25 2013 1
"3976" "Safari (in-app)" "tablet" 1204 6 21 2013 1
"3977" "Chrome" "mobile" 858 13 22 2013 1
"3978" "Safari (in-app)" "mobile" 424 0 0 2013 1
"3979" "Amazon Silk" "tablet" 281 3 5 2013 1
"3980" "Chrome" "tablet" 216 5 20 2013 1
"3981" "Internet Explorer" "tablet" 173 6 0 2013 1
"3982" "Android Webview" "tablet" 19 0 2 2013 1
"3983" "error" "desktop" 5 0 0 2013 1
"3984" "SeaMonkey" "desktop" 5 0 0 2013 1
"3985" "Android Browser" "tablet" 2 0 0 2013 1
"3986" "UC Browser" "desktop" 2 0 0 2013 1
"3987" "Puffin" "mobile" 1 0 0 2013 1
"3988" "Coc Coc" "desktop" 0 0 0 2013 1
"3989" "Edge" "mobile" 0 0 0 2013 1
"3990" "Safari" "mobile" 20548 236 522 2013 1
"3991" "Safari" "tablet" 6561 120 227 2013 1
"3992" "Chrome" "desktop" 3865 137 202 2013 1
"3993" "Chrome" "mobile" 1877 12 28 2013 1
"3994" "Internet Explorer" "desktop" 795 16 0 2013 1
"3995" "Safari (in-app)" "mobile" 582 0 3 2013 1
"3996" "Safari (in-app)" "tablet" 210 0 0 2013 1
"3997" "Internet Explorer" "tablet" 160 9 37 2013 1
"3998" "Android Webview" "mobile" 141 0 0 2013 1
"3999" "Amazon Silk" "tablet" 75 0 0 2013 1
"4000" "error" "desktop" 8 0 0 2013 1
"4001" "Opera" "desktop" 7 0 0 2013 1
"4002" "Opera Mini" "mobile" 7 0 0 2013 1
"4003" "Firefox" "mobile" 5 0 0 2013 1
"4004" "SeaMonkey" "desktop" 4 0 0 2013 1
"4005" "Iron" "mobile" 3 0 0 2013 1
"4006" "Mozilla" "desktop" 3 0 0 2013 1
"4007" "Puffin" "mobile" 3 0 0 2013 1
"4008" "Edge" "mobile" 2 0 0 2013 1
"4009" "UC Browser" "tablet" 1 0 0 2013 1
"4010" "Android Browser" "mobile" 0 0 0 2013 1
"4011" "Safari" "desktop" 5531 233 431 2013 1
"4012" "Chrome" "desktop" 5365 291 451 2013 1
"4013" "Safari" "tablet" 3459 90 173 2013 1
"4014" "Safari (in-app)" "mobile" 1180 5 3 2013 1
"4015" "Chrome" "tablet" 931 22 48 2013 1
"4016" "Android Webview" "mobile" 378 0 0 2013 1
"4017" "Safari (in-app)" "tablet" 128 9 7 2013 1
"4018" "Samsung Internet" "mobile" 98 2 9 2013 1
"4019" "Amazon Silk" "tablet" 34 1 1 2013 1
"4020" "Internet Explorer" "mobile" 9 0 0 2013 1
"4021" "BlackBerry" "mobile" 5 0 0 2013 1
"4022" "Android Browser" "tablet" 4 0 0 2013 1
"4023" "Edge" "tablet" 3 0 0 2013 1
"4024" "Android Webview" "tablet" 2 0 0 2013 1
"4025" "Opera" "mobile" 2 0 0 2013 1
"4026" "Truefitbot" "desktop" 2 0 0 2013 1
"4027" "(not set)" "mobile" 1 0 0 2013 1
"4028" "error" "desktop" 1 0 0 2013 1
"4029" "Opera" "tablet" 0 0 0 2013 1
"4030" "Opera Mini" "mobile" 0 0 0 2013 1
"4031" "Chrome" "desktop" 7146 232 504 2013 1
"4032" "Firefox" "desktop" 3634 186 286 2013 1
"4033" "Internet Explorer" "desktop" 2337 81 0 2013 1
"4034" "Android Webview" "mobile" 868 4 5 2013 1
"4035" "Edge" "desktop" 691 9 16 2013 1
"4036" "Samsung Internet" "mobile" 246 0 3 2013 1
"4037" "Internet Explorer" "tablet" 217 3 0 2013 1
"4038" "Safari (in-app)" "mobile" 180 2 1 2013 1
"4039" "Android Webview" "tablet" 24 5 2 2013 1
"4040" "Samsung Internet" "tablet" 20 0 0 2013 1
"4041" "Android Browser" "tablet" 11 0 0 2013 1
"4042" "Internet Explorer" "mobile" 10 0 0 2013 1
"4043" "Amazon Silk" "mobile" 8 1 0 2013 1
"4044" "BlackBerry" "mobile" 6 0 0 2013 1
"4045" "error" "desktop" 6 0 0 2013 1
"4046" "DDG-Android-3.0.11" "desktop" 2 0 0 2013 1
"4047" "Puffin" "mobile" 2 0 0 2013 1
"4048" "Maxthon" "desktop" 1 0 0 2013 1
"4049" "Mozilla" "desktop" 1 1 0 2013 1
"4050" "Opera Mini" "mobile" 1 0 0 2013 1
"4051" "Android Browser" "mobile" 0 0 0 2013 1
"4052" "Firefox" "tablet" 0 0 0 2013 1
"4053" "Safari" "mobile" 22467 840 989 2013 1
"4054" "Safari" "desktop" 6876 331 585 2013 1
"4055" "Internet Explorer" "desktop" 1704 73 161 2013 1
"4056" "Firefox" "desktop" 788 18 39 2013 1
"4057" "Android Webview" "mobile" 294 0 0 2013 1
"4058" "Edge" "desktop" 267 1 2 2013 1
"4059" "Safari (in-app)" "tablet" 259 2 7 2013 1
"4060" "Safari (in-app)" "mobile" 250 0 0 2013 1
"4061" "Chrome" "tablet" 178 0 0 2013 1
"4062" "Firefox" "mobile" 66 1 2 2013 1
"4063" "Amazon Silk" "tablet" 33 0 0 2013 1
"4064" "Android Browser" "mobile" 8 0 0 2013 1
"4065" "error" "desktop" 5 0 0 2013 1
"4066" "Opera" "desktop" 5 0 0 2013 1
"4067" "Iron" "tablet" 2 0 0 2013 1
"4068" "SeaMonkey" "desktop" 2 0 0 2013 1
"4069" "YaBrowser" "desktop" 2 0 0 2013 1
"4070" "Maxthon" "desktop" 1 0 0 2013 1
"4071" "Android Browser" "tablet" 0 0 0 2013 1
"4072" "Safari" "mobile" 14847 211 328 2013 1
"4073" "Safari" "desktop" 2617 98 208 2013 1
"4074" "Chrome" "mobile" 1483 9 7 2013 1
"4075" "Chrome" "tablet" 741 12 16 2013 1
"4076" "Internet Explorer" "desktop" 687 11 16 2013 1
"4077" "Safari (in-app)" "tablet" 440 2 4 2013 1
"4078" "Edge" "desktop" 257 1 13 2013 1
"4079" "Android Webview" "mobile" 104 0 0 2013 1
"4080" "Amazon Silk" "tablet" 99 0 0 2013 1
"4081" "Firefox" "mobile" 25 0 0 2013 1
"4082" "Opera" "desktop" 25 0 0 2013 1
"4083" "error" "desktop" 10 0 0 2013 1
"4084" "Android Browser" "mobile" 8 0 0 2013 1
"4085" "Edge" "mobile" 7 0 0 2013 1
"4086" "Internet Explorer" "mobile" 5 0 0 2013 1
"4087" "NokiaE52-1" "mobile" 4 0 0 2013 1
"4088" "Opera" "tablet" 3 0 0 2013 1
"4089" "Firefox" "tablet" 0 0 0 2013 1
"4090" "SeaMonkey" "desktop" 0 0 0 2013 1
"4091" "Safari" "mobile" 7438 86 129 2013 1
"4092" "Safari" "desktop" 7226 409 885 2013 1
"4093" "Safari" "tablet" 3785 88 164 2013 1
"4094" "Chrome" "desktop" 3613 96 221 2013 1
"4095" "Chrome" "mobile" 2538 17 26 2013 1
"4096" "Safari (in-app)" "mobile" 601 1 1 2013 1
"4097" "Android Webview" "mobile" 540 0 0 2013 1
"4098" "Chrome" "tablet" 284 9 8 2013 1
"4099" "Safari (in-app)" "tablet" 169 0 6 2013 1
"4100" "Firefox" "mobile" 36 0 0 2013 1
"4101" "Opera" "desktop" 29 1 0 2013 1
"4102" "BlackBerry" "mobile" 13 0 0 2013 1
"4103" "Opera Mini" "mobile" 6 0 0 2013 1
"4104" "error" "desktop" 5 0 0 2013 1
"4105" "Edge" "mobile" 4 0 0 2013 1
"4106" "Internet Explorer" "tablet" 3 0 0 2013 1
"4107" "Android Browser" "mobile" 2 0 0 2013 1
"4108" "Android Webview" "tablet" 2 0 0 2013 1
"4109" "Internet Explorer" "mobile" 1 0 0 2013 1
"4110" "SeaMonkey" "desktop" 1 0 0 2013 1
"4111" "(not set)" "mobile" 0 0 0 2013 1
"4112" "Opera" "tablet" 0 0 0 2013 1
"4113" "Safari" "desktop" 10033 478 1415 2013 1
"4114" "Safari (in-app)" "mobile" 3653 5 5 2013 1
"4115" "Chrome" "desktop" 3390 71 109 2013 1
"4116" "Safari" "mobile" 2887 23 49 2013 1
"4117" "Chrome" "mobile" 1437 10 15 2013 1
"4118" "Internet Explorer" "desktop" 719 32 0 2013 1
"4119" "Safari (in-app)" "tablet" 340 3 4 2013 1
"4120" "Chrome" "tablet" 266 6 10 2013 1
"4121" "Amazon Silk" "tablet" 257 2 5 2013 1
"4122" "Android Webview" "mobile" 125 0 0 2013 1
"4123" "Android Webview" "tablet" 22 0 0 2013 1
"4124" "Firefox" "mobile" 17 0 0 2013 1
"4125" "Internet Explorer" "mobile" 13 0 0 2013 1
"4126" "error" "desktop" 4 0 0 2013 1
"4127" "SeaMonkey" "desktop" 3 0 0 2013 1
"4128" "Iron" "tablet" 2 0 0 2013 1
"4129" "osee2unifiedRelease" "mobile" 2 0 0 2013 1
"4130" "Android Browser" "mobile" 1 0 0 2013 1
"4131" "Mozilla Compatible Agent" "desktop" 0 0 0 2013 1
"4132" "Chrome" "desktop" 12285 263 485 2013 1
"4133" "Firefox" "desktop" 4846 244 530 2013 1
"4134" "Chrome" "mobile" 2768 30 28 2013 1
"4135" "Safari" "desktop" 2612 130 228 2013 1
"4136" "Android Webview" "mobile" 681 6 3 2013 1
"4137" "Internet Explorer" "tablet" 267 12 15 2013 1
"4138" "Safari (in-app)" "tablet" 182 0 0 2013 1
"4139" "Samsung Internet" "tablet" 31 1 1 2013 1
"4140" "Firefox" "mobile" 30 0 0 2013 1
"4141" "Android Browser" "mobile" 27 0 0 2013 1
"4142" "Android Webview" "tablet" 18 0 0 2013 1
"4143" "BlackBerry" "mobile" 15 0 0 2013 1
"4144" "Edge" "mobile" 5 0 0 2013 1
"4145" "error" "desktop" 5 0 0 2013 1
"4146" "Internet Explorer" "mobile" 3 0 0 2013 1
"4147" "SeaMonkey" "desktop" 3 0 0 2013 1
"4148" "DDG-Android-3.1.1" "desktop" 1 0 0 2013 1
"4149" "Opera" "mobile" 0 0 0 2013 1
"4150" "Safari" "desktop" 32913 316 651 2013 1
"4151" "Safari" "mobile" 13189 61 123 2013 1
"4152" "Safari" "tablet" 6986 119 207 2013 1
"4153" "Chrome" "desktop" 6768 182 359 2013 1
"4154" "Chrome" "mobile" 2295 21 30 2013 1
"4155" "Safari (in-app)" "mobile" 852 2 1 2013 1
"4156" "Safari (in-app)" "tablet" 837 12 7 2013 1
"4157" "Edge" "desktop" 654 10 14 2013 1
"4158" "Chrome" "tablet" 266 3 5 2013 1
"4159" "Android Webview" "mobile" 246 0 0 2013 1
"4160" "Amazon Silk" "tablet" 241 3 2 2013 1
"4161" "Android Browser" "tablet" 3 0 0 2013 1
"4162" "error" "desktop" 3 0 0 2013 1
"4163" "Internet Explorer" "mobile" 3 0 0 2013 1
"4164" "Opera" "mobile" 3 0 0 2013 1
"4165" "UC Browser" "mobile" 3 0 0 2013 1
"4166" "Puffin" "desktop" 2 0 0 2013 1
"4167" "SeaMonkey" "desktop" 2 0 0 2013 1
"4168" "Android Browser" "mobile" 1 0 0 2013 1
"4169" "Edge" "mobile" 1 0 0 2013 1
"4170" "osee2unifiedRelease" "mobile" 1 0 0 2013 1
"4171" "Edge" "tablet" 0 0 0 2013 1
"4172" "Firefox" "tablet" 0 0 0 2013 1
"4173" "Safari" "mobile" 10010 68 122 2013 2
"4174" "Safari" "desktop" 9871 327 599 2013 2
"4175" "Chrome" "desktop" 7716 215 470 2013 2
"4176" "Internet Explorer" "desktop" 2084 119 244 2013 2
"4177" "Chrome" "tablet" 484 9 18 2013 2
"4178" "Safari (in-app)" "tablet" 209 2 0 2013 2
"4179" "Android Webview" "tablet" 28 0 0 2013 2
"4180" "Samsung Internet" "tablet" 23 0 0 2013 2
"4181" "Opera" "desktop" 12 1 8 2013 2
"4182" "Edge" "mobile" 5 0 0 2013 2
"4183" "Android Browser" "mobile" 4 0 0 2013 2
"4184" "Edge" "tablet" 3 0 0 2013 2
"4185" "error" "desktop" 3 0 0 2013 2
"4186" "SeaMonkey" "desktop" 3 0 0 2013 2
"4187" "Amazon Silk" "desktop" 2 0 0 2013 2
"4188" "BlackBerry" "mobile" 2 0 0 2013 2
"4189" "Opera Mini" "mobile" 1 0 0 2013 2
"4190" "Safari" "mobile" 8822 145 225 2013 2
"4191" "Firefox" "desktop" 2739 100 199 2013 2
"4192" "Safari" "desktop" 2157 55 160 2013 2
"4193" "Edge" "desktop" 1003 23 56 2013 2
"4194" "Internet Explorer" "desktop" 897 35 61 2013 2
"4195" "Chrome" "mobile" 621 0 1 2013 2
"4196" "Android Webview" "mobile" 540 1 3 2013 2
"4197" "Safari (in-app)" "mobile" 269 2 1 2013 2
"4198" "Internet Explorer" "tablet" 168 1 0 2013 2
"4199" "Internet Explorer" "mobile" 104 0 1 2013 2
"4200" "Amazon Silk" "tablet" 51 1 4 2013 2
"4201" "BlackBerry" "mobile" 14 0 0 2013 2
"4202" "Amazon Silk" "mobile" 12 0 0 2013 2
"4203" "Android Webview" "tablet" 8 0 0 2013 2
"4204" "Edge" "mobile" 7 0 0 2013 2
"4205" "Firefox" "mobile" 6 1 1 2013 2
"4206" "Opera Mini" "mobile" 5 0 0 2013 2
"4207" "Opera" "mobile" 3 0 0 2013 2
"4208" "error" "desktop" 2 0 0 2013 2
"4209" "Opera" "desktop" 2 0 0 2013 2
"4210" "Android Browser" "tablet" 1 0 0 2013 2
"4211" "Edge" "tablet" 0 0 0 2013 2
"4212" "Safari" "mobile" 10498 200 393 2013 2
"4213" "Safari" "tablet" 5633 90 144 2013 2
"4214" "Safari" "desktop" 5470 197 345 2013 2
"4215" "Chrome" "mobile" 1822 18 14 2013 2
"4216" "Firefox" "desktop" 1183 63 94 2013 2
"4217" "Android Webview" "mobile" 380 0 1 2013 2
"4218" "Edge" "desktop" 328 6 10 2013 2
"4219" "Internet Explorer" "tablet" 159 7 0 2013 2
"4220" "Android Webview" "tablet" 21 0 0 2013 2
"4221" "error" "desktop" 11 0 0 2013 2
"4222" "BlackBerry" "mobile" 10 0 0 2013 2
"4223" "Maxthon" "desktop" 8 0 0 2013 2
"4224" "Opera" "mobile" 2 0 0 2013 2
"4225" "Edge" "mobile" 1 0 0 2013 2
"4226" "Edge" "tablet" 1 0 2 2013 2
"4227" "Android Webview" "desktop" 0 0 0 2013 2
"4228" "Edge" "desktop" 3371 72 149 2013 2
"4229" "Chrome" "mobile" 2887 18 33 2013 2
"4230" "Safari" "tablet" 2639 60 86 2013 2
"4231" "Safari (in-app)" "tablet" 340 0 1 2013 2
"4232" "Android Browser" "mobile" 17 0 0 2013 2
"4233" "Android Webview" "tablet" 17 0 0 2013 2
"4234" "Opera" "desktop" 5 0 0 2013 2
"4235" "SeaMonkey" "desktop" 5 2 1 2013 2
"4236" "Internet Explorer" "mobile" 4 0 0 2013 2
"4237" "Amazon Silk" "mobile" 3 0 0 2013 2
"4238" "Firefox" "tablet" 3 0 0 2013 2
"4239" "error" "desktop" 2 0 0 2013 2
"4240" "Internet Explorer" "tablet" 1 0 0 2013 2
"4241" "Mozilla" "desktop" 1 0 0 2013 2
"4242" "Opera" "mobile" 1 0 0 2013 2
"4243" "Mozilla Compatible Agent" "desktop" 0 0 0 2013 2
"4244" "Puffin" "mobile" 0 0 0 2013 2
"4245" "Chrome" "desktop" 7924 265 395 2013 2
"4246" "Chrome" "mobile" 3333 30 29 2013 2
"4247" "Safari" "mobile" 3084 55 94 2013 2
"4248" "Internet Explorer" "desktop" 2669 64 2 2013 2
"4249" "Edge" "desktop" 1124 20 73 2013 2
"4250" "Chrome" "tablet" 871 20 32 2013 2
"4251" "Safari (in-app)" "mobile" 372 0 0 2013 2
"4252" "Samsung Internet" "mobile" 177 1 3 2013 2
"4253" "Internet Explorer" "tablet" 91 5 0 2013 2
"4254" "Firefox" "mobile" 15 0 0 2013 2
"4255" "Android Webview" "tablet" 13 0 0 2013 2
"4256" "Edge" "mobile" 10 0 0 2013 2
"4257" "Android Browser" "tablet" 4 0 0 2013 2
"4258" "BlackBerry" "mobile" 3 0 0 2013 2
"4259" "error" "desktop" 3 0 0 2013 2
"4260" "X-WebBrowser" "desktop" 1 0 0 2013 2
"4261" "Safari" "tablet" 7097 179 364 2013 2
"4262" "Safari" "desktop" 3544 288 559 2013 2
"4263" "Firefox" "desktop" 1936 48 93 2013 2
"4264" "Chrome" "mobile" 1318 11 31 2013 2
"4265" "Internet Explorer" "desktop" 1061 31 79 2013 2
"4266" "Edge" "desktop" 300 5 7 2013 2
"4267" "Samsung Internet" "mobile" 271 3 12 2013 2
"4268" "Safari (in-app)" "mobile" 229 0 0 2013 2
"4269" "Internet Explorer" "tablet" 87 9 2 2013 2
"4270" "Opera" "desktop" 66 0 1 2013 2
"4271" "Android Webview" "tablet" 51 0 0 2013 2
"4272" "BlackBerry" "mobile" 19 0 0 2013 2
"4273" "Edge" "mobile" 6 0 0 2013 2
"4274" "error" "desktop" 4 0 0 2013 2
"4275" "Android Browser" "tablet" 2 0 0 2013 2
"4276" "Maxthon" "desktop" 1 0 0 2013 2
"4277" "osee2unifiedRelease" "mobile" 1 0 0 2013 2
"4278" "DDG-Android-3.0.17" "desktop" 0 0 0 2013 2
"4279" "Edge" "tablet" 0 0 0 2013 2
"4280" "Mozilla Compatible Agent" "desktop" 0 0 0 2013 2
"4281" "Safari" "desktop" 3420 115 262 2013 2
"4282" "Safari (in-app)" "mobile" 2532 17 46 2013 2
"4283" "Chrome" "mobile" 2122 3 14 2013 2
"4284" "Android Webview" "mobile" 1547 1 1 2013 2
"4285" "Safari (in-app)" "tablet" 312 1 7 2013 2
"4286" "Opera" "desktop" 50 0 0 2013 2
"4287" "Android Webview" "tablet" 14 0 1 2013 2
"4288" "error" "desktop" 3 0 0 2013 2
"4289" "Firefox" "tablet" 2 0 0 2013 2
"4290" "UC Browser" "mobile" 2 0 0 2013 2
"4291" "Coc Coc" "desktop" 1 0 0 2013 2
"4292" "Iron" "mobile" 1 0 0 2013 2
"4293" "Opera" "tablet" 1 0 0 2013 2
"4294" "Puffin" "mobile" 1 0 0 2013 2
"4295" "SeaMonkey" "desktop" 1 0 0 2013 2
"4296" "Opera Mini" "mobile" 0 0 0 2013 2
"4297" "Puffin" "desktop" 0 0 0 2013 2
"4298" "Chrome" "desktop" 9512 357 718 2013 2
"4299" "Chrome" "mobile" 1726 4 7 2013 2
"4300" "Edge" "desktop" 1245 18 47 2013 2
"4301" "Internet Explorer" "desktop" 914 31 0 2013 2
"4302" "Safari (in-app)" "tablet" 669 6 6 2013 2
"4303" "Safari (in-app)" "mobile" 605 5 2 2013 2
"4304" "Android Webview" "mobile" 520 4 0 2013 2
"4305" "Chrome" "tablet" 194 6 6 2013 2
"4306" "Amazon Silk" "tablet" 144 1 3 2013 2
"4307" "Internet Explorer" "tablet" 90 2 0 2013 2
"4308" "Android Browser" "mobile" 34 2 2 2013 2
"4309" "Edge" "mobile" 8 0 0 2013 2
"4310" "BlackBerry" "mobile" 7 0 0 2013 2
"4311" "error" "desktop" 5 0 0 2013 2
"4312" "DDG-Android-3.1.1" "desktop" 4 0 0 2013 2
"4313" "Internet Explorer" "mobile" 4 0 0 2013 2
"4314" "Opera" "mobile" 1 0 0 2013 2
"4315" "Safari (in-app)" "desktop" 0 0 0 2013 2
"4316" "Safari" "tablet" 14728 385 814 2013 2
"4317" "Safari" "desktop" 5784 343 742 2013 2
"4318" "Chrome" "mobile" 3118 22 42 2013 2
"4319" "Chrome" "tablet" 1269 73 118 2013 2
"4320" "Internet Explorer" "desktop" 676 19 28 2013 2
"4321" "Internet Explorer" "tablet" 203 13 18 2013 2
"4322" "Android Webview" "tablet" 76 0 0 2013 2
"4323" "Amazon Silk" "tablet" 69 0 1 2013 2
"4324" "Samsung Internet" "tablet" 53 1 0 2013 2
"4325" "DESKTOP" "desktop" 25 0 0 2013 2
"4326" "Internet Explorer" "mobile" 20 0 0 2013 2
"4327" "Edge" "mobile" 13 0 0 2013 2
"4328" "error" "desktop" 9 0 0 2013 2
"4329" "Opera" "desktop" 6 0 0 2013 2
"4330" "BlackBerry" "mobile" 2 0 0 2013 2
"4331" "Maxthon" "desktop" 2 0 0 2013 2
"4332" "YaBrowser" "desktop" 2 0 0 2013 2
"4333" "(not set)" "tablet" 0 0 0 2013 2
"4334" "Opera Mini" "mobile" 0 0 0 2013 2
"4335" "Safari" "desktop" 12030 519 1155 2013 2
"4336" "Safari (in-app)" "mobile" 1415 1 3 2013 2
"4337" "Safari (in-app)" "tablet" 585 3 9 2013 2
"4338" "Amazon Silk" "tablet" 111 1 3 2013 2
"4339" "Android Webview" "mobile" 108 0 0 2013 2
"4340" "Android Webview" "tablet" 49 0 0 2013 2
"4341" "Firefox" "mobile" 47 0 0 2013 2
"4342" "DESKTOP" "desktop" 9 0 0 2013 2
"4343" "BlackBerry" "mobile" 7 0 0 2013 2
"4344" "(not set)" "mobile" 3 0 0 2013 2
"4345" "Coc Coc" "desktop" 3 0 0 2013 2
"4346" "Mozilla" "desktop" 2 0 0 2013 2
"4347" "Opera Mini" "mobile" 1 0 0 2013 2
"4348" "Samsung Internet" "desktop" 1 0 0 2013 2
"4349" "SeaMonkey" "desktop" 1 0 1 2013 2
"4350" "Edge" "tablet" 0 0 0 2013 2
"4351" "error" "desktop" 0 0 0 2013 2
"4352" "Internet Explorer" "mobile" 0 0 0 2013 2
"4353" "Mozilla Compatible Agent" "desktop" 0 0 0 2013 2
"4354" "Puffin" "desktop" 0 0 0 2013 2
"4355" "YaBrowser" "desktop" 0 0 0 2013 2
"4356" "Chrome" "mobile" 1329 13 22 2013 2
"4357" "Edge" "desktop" 1069 31 80 2013 2
"4358" "Firefox" "desktop" 1049 64 121 2013 2
"4359" "Safari (in-app)" "tablet" 625 2 4 2013 2
"4360" "Samsung Internet" "mobile" 391 0 1 2013 2
"4361" "Chrome" "tablet" 283 12 10 2013 2
"4362" "Internet Explorer" "tablet" 62 0 0 2013 2
"4363" "Opera" "desktop" 35 0 5 2013 2
"4364" "Firefox" "mobile" 7 0 0 2013 2
"4365" "Edge" "mobile" 3 0 0 2013 2
"4366" "error" "desktop" 3 0 0 2013 2
"4367" "(not set)" "mobile" 2 0 0 2013 2
"4368" "Mozilla" "desktop" 2 0 0 2013 2
"4369" "Iron" "tablet" 1 0 0 2013 2
"4370" "UC Browser" "mobile" 1 0 0 2013 2
"4371" "Android Browser" "tablet" 0 0 0 2013 2
"4372" "Opera" "mobile" 0 0 0 2013 2
"4373" "SeaMonkey" "desktop" 0 0 0 2013 2
"4374" "Chrome" "desktop" 9188 444 949 2013 2
"4375" "Safari" "mobile" 5944 64 125 2013 2
"4376" "Safari" "tablet" 5697 71 136 2013 2
"4377" "Edge" "desktop" 1792 32 75 2013 2
"4378" "Chrome" "mobile" 1585 25 28 2013 2
"4379" "Samsung Internet" "mobile" 602 5 8 2013 2
"4380" "Internet Explorer" "mobile" 48 0 0 2013 2
"4381" "Firefox" "mobile" 47 0 0 2013 2
"4382" "Opera" "desktop" 39 0 3 2013 2
"4383" "Samsung Internet" "tablet" 31 3 6 2013 2
"4384" "Android Browser" "tablet" 8 0 0 2013 2
"4385" "Amazon Silk" "mobile" 5 0 1 2013 2
"4386" "error" "desktop" 4 0 0 2013 2
"4387" "Iron" "mobile" 2 0 0 2013 2
"4388" "Coc Coc" "desktop" 0 0 0 2013 2
"4389" "Opera" "tablet" 0 0 0 2013 2
"4390" "SeaMonkey" "desktop" 0 0 0 2013 2
"4391" "Safari" "tablet" 6161 99 254 2013 2
"4392" "Chrome" "desktop" 5726 476 741 2013 2
"4393" "Safari" "mobile" 5035 86 208 2013 2
"4394" "Chrome" "mobile" 2026 30 32 2013 2
"4395" "Edge" "desktop" 1293 25 54 2013 2
"4396" "Internet Explorer" "desktop" 1223 34 54 2013 2
"4397" "Safari (in-app)" "mobile" 614 3 3 2013 2
"4398" "Safari (in-app)" "tablet" 269 1 5 2013 2
"4399" "Amazon Silk" "tablet" 65 0 0 2013 2
"4400" "Internet Explorer" "mobile" 40 0 2 2013 2
"4401" "BlackBerry" "mobile" 11 0 0 2013 2
"4402" "Android Browser" "mobile" 6 0 0 2013 2
"4403" "error" "desktop" 5 0 0 2013 2
"4404" "Maxthon" "desktop" 3 0 0 2013 2
"4405" "Android Browser" "tablet" 2 0 0 2013 2
"4406" "UC Browser" "mobile" 2 0 0 2013 2
"4407" "Opera Mini" "mobile" 1 0 0 2013 2
"4408" "Truefitbot" "desktop" 1 0 0 2013 2
"4409" "Edge" "tablet" 0 0 0 2013 2
"4410" "Safari" "mobile" 10405 47 121 2013 2
"4411" "Safari" "desktop" 8124 206 393 2013 2
"4412" "Firefox" "desktop" 1472 75 157 2013 2
"4413" "Internet Explorer" "desktop" 774 22 0 2013 2
"4414" "Safari (in-app)" "mobile" 409 1 3 2013 2
"4415" "Edge" "desktop" 330 8 25 2013 2
"4416" "Internet Explorer" "tablet" 215 12 26 2013 2
"4417" "Firefox" "mobile" 68 0 0 2013 2
"4418" "Android Browser" "mobile" 34 0 0 2013 2
"4419" "Samsung Internet" "tablet" 26 0 2 2013 2
"4420" "Edge" "mobile" 10 0 0 2013 2
"4421" "Opera" "desktop" 7 0 0 2013 2
"4422" "UC Browser" "mobile" 4 0 0 2013 2
"4423" "error" "desktop" 3 0 0 2013 2
"4424" "Internet Explorer" "mobile" 3 0 0 2013 2
"4425" "(not set)" "mobile" 2 0 0 2013 2
"4426" "Android Browser" "tablet" 2 0 0 2013 2
"4427" "BlackBerry" "mobile" 2 0 0 2013 2
"4428" "SeaMonkey" "desktop" 2 0 0 2013 2
"4429" "Android Webview" "tablet" 1 0 0 2013 2
"4430" "osee2unifiedRelease" "mobile" 1 0 0 2013 2
"4431" "NokiaE52-1" "mobile" 0 0 0 2013 2
"4432" "Safari (in-app)" "mobile" 4132 15 22 2013 2
"4433" "Safari" "desktop" 4053 136 283 2013 2
"4434" "Chrome" "desktop" 2969 76 155 2013 2
"4435" "Android Webview" "mobile" 419 2 2 2013 2
"4436" "Internet Explorer" "tablet" 175 9 0 2013 2
"4437" "Samsung Internet" "mobile" 114 3 3 2013 2
"4438" "Amazon Silk" "tablet" 88 0 0 2013 2
"4439" "Android Webview" "tablet" 65 0 0 2013 2
"4440" "Firefox" "mobile" 11 0 0 2013 2
"4441" "Mozilla" "desktop" 11 0 0 2013 2
"4442" "SeaMonkey" "desktop" 6 0 0 2013 2
"4443" "Maxthon" "desktop" 5 0 0 2013 2
"4444" "error" "desktop" 2 0 0 2013 2
"4445" "Android Browser" "mobile" 1 0 0 2013 2
"4446" "Android Browser" "tablet" 1 0 0 2013 2
"4447" "Firefox" "tablet" 1 0 0 2013 2
"4448" "Mozilla Compatible Agent" "desktop" 1 0 0 2013 2
"4449" "osee2unifiedRelease" "mobile" 1 0 0 2013 2
"4450" "YaBrowser" "tablet" 1 0 0 2013 2
"4451" "Safari" "desktop" 8052 468 786 2013 2
"4452" "Chrome" "desktop" 7266 164 309 2013 2
"4453" "Safari" "mobile" 6213 72 114 2013 2
"4454" "Safari" "tablet" 2869 2 0 2013 2
"4455" "Internet Explorer" "desktop" 2330 89 0 2013 2
"4456" "Safari (in-app)" "mobile" 1790 9 32 2013 2
"4457" "Chrome" "mobile" 1376 6 12 2013 2
"4458" "Firefox" "desktop" 1258 36 48 2013 2
"4459" "Safari (in-app)" "tablet" 371 3 15 2013 2
"4460" "Samsung Internet" "mobile" 212 0 0 2013 2
